상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220800464191,자담치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44180,보령시,44180535,대천3동,4418010400,동대동,4418010400116900000,1,대지,1690,,충청남도 보령시 동대동 1690,441803252040,충청남도 보령시 한내로,7,,4418010400116900000009975,,충청남도 보령시 한내로 7,355938,33435,,,,126.605127533035,36.3483613561413
MA010120220800458602,늘새찬,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11350,노원구,11350595,공릉1동,1135010300,공릉동,1135010300105170030,1,대지,517,30,서울특별시 노원구 공릉동 517-30,113504130179,서울특별시 노원구 동일로184길,6,,1135010300105170030016165,,서울특별시 노원구 동일로184길 6,139806,01845,,1,,127.07420738034,37.6234841784611
MA010120220800458709,더맛닭,영등포점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010200,영등포동1가,1156010200100490000,1,대지,49,,서울특별시 영등포구 영등포동1가 49,115604154043,서울특별시 영등포구 경인로114가길,12,1,1156010200100490000000001,,서울특별시 영등포구 경인로114가길 12-1,150030,07308,,1,,126.91379437773,37.5174198915053
MA010120220800454083,노랑통닭군포당동점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41410,군포시,41410520,군포2동,4141010100,당동,4141010100109160007,1,대지,916,7,경기도 군포시 당동 916-7,414104400032,경기도 군포시 군포로456번길,17,,4141010100109160007010332,,경기도 군포시 군포로456번길 17,435818,15856,,1,,126.945398643237,37.3467411733317
MA010120220800454256,교촌치킨북면점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47930,울진군,47930310,북면,4793031021,북면,4793031021101590027,1,대지,159,27,경상북도 울진군 북면 부구리 159-27,479303325022,경상북도 울진군 북면 울진북로,2095,,4793031021101590027028335,성용빌딩,경상북도 울진군 북면 울진북로 2095,767894,36305,,1,,129.373900226118,37.1033788815312
MA010120220800454265,비에이치씨치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47290,경산시,47290256,압량읍,4729025622,압량읍,4729025622105010000,1,대지,501,,경상북도 경산시 압량읍 신대리 501,472903313046,경상북도 경산시 압량읍 압독2로,28,,4729036022105010000035175,골드캐슬,경상북도 경산시 압량읍 압독2로 28,712822,38538,,,,128.765648182838,35.8411539927205
MA010120220800464643,돈치킨예산점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44810,예산군,44810250,예산읍,4481025024,예산읍,4481025024102140001,1,대지,214,1,충청남도 예산군 예산읍 주교리 214-1,448103263022,충청남도 예산군 예산읍 아리랑로,17,,4481025024102140001002697,일성빌딩,충청남도 예산군 예산읍 아리랑로 17,340808,32430,,1,,126.831520672838,36.6863773420766
MA010120220800449057,썬더치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56219,기타 주점업,11,서울특별시,11590,동작구,11590560,상도4동,1159010200,상도동,1159010200101950046,1,대지,195,46,서울특별시 동작구 상도동 195-46,115904157335,서울특별시 동작구 상도로22길,10,,1159010200101950046022379,,서울특별시 동작구 상도로22길 10,156034,06959,,1,,126.936531812455,37.5027118853833
MA010120220800449121,오부장치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,11590510,노량진1동,1159010100,노량진동,1159010100102220011,1,대지,222,11,서울특별시 동작구 노량진동 222-11,115904157188,서울특별시 동작구 만양로12길,13,,1159010100102220011032137,,서울특별시 동작구 만양로12길 13,156802,06914,,1,,126.946139413644,37.5101769783083
MA010120220800449212,처갓집양념치킨대방점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,11590660,대방동,1159010800,대방동,1159010800100110051,1,대지,11,51,서울특별시 동작구 대방동 11-51,115903119001,서울특별시 동작구 등용로,72,,1159010800100110051004638,,서울특별시 동작구 등용로 72,156807,06933,,1,,126.932456058342,37.507575053221
MA010120220800454536,비에이치씨,동대문점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11140,중구,11140590,광희동,1114014500,광희동1가,1114014500101420000,1,대지,142,,서울특별시 중구 광희동1가 142,111404103260,서울특별시 중구 을지로44길,10,,1114014500101420000013933,,서울특별시 중구 을지로44길 10,100411,04561,,2,,127.006429130767,37.5657357525297
MA010120220800454805,원주일미통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,51,강원특별자치도,51110,춘천시,51110530,조운동,5111011000,운교동,5111011000101870009,1,대지,187,9,강원특별자치도 춘천시 운교동 187-9,511103218018,강원특별자치도 춘천시 서부대성로,140,2,4211011000101870009022647,,강원특별자치도 춘천시 서부대성로 140-2,200080,24350,,,,127.735037660757,37.8773309648279
MA010120220800468123,쿠킨주,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,11590640,사당3동,1159010700,사당동,1159010700101660003,1,대지,166,3,서울특별시 동작구 사당동 166-3,115904157264,서울특별시 동작구 사당로23길,108,,1159010700101660003008840,,서울특별시 동작구 사당로23길 108,156817,07001,,1,,126.973450896454,37.4877422083551
MA010120220800449741,또봉이통닭대방점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,11590660,대방동,1159010800,대방동,1159010800103440001,1,대지,344,1,서울특별시 동작구 대방동 344-1,115904157568,서울특별시 동작구 여의대방로54길,14,,1159010800103440001005395,,서울특별시 동작구 여의대방로54길 14,156808,06939,,1,,126.926740206836,37.5119234980486
MA010120220800449868,흥부닭강정,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800101440123,1,대지,144,123,서울특별시 영등포구 도림동 144-123,115603116010,서울특별시 영등포구 도림로,354,,1156011800101440123025610,,서울특별시 영등포구 도림로 354,150830,07370,,1,,126.900186713403,37.5087955800596
MA010120220800449874,맘스닭강정,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560630,신길1동,1156013200,신길동,1156013200101150033,1,대지,115,33,서울특별시 영등포구 신길동 115-33,115604154345,서울특별시 영등포구 도신로58길,15,,1156013200101150033018961,,서울특별시 영등포구 도신로58길 15,150839,07349,,1,,126.917082231815,37.5106466973179
MA010120220800449974,흥부가반해버리고놀부가기절한닭강정,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,11590670,신대방1동,1159010900,신대방동,1159010900106180085,1,대지,618,85,서울특별시 동작구 신대방동 618-85,115904157498,서울특별시 동작구 신대방길,6,,1159010900106180085033933,,서울특별시 동작구 신대방길 6,156853,07067,,1,,126.912347095307,37.4878838678552
MA010120220800449727,굽네치킨,신대방점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,11590670,신대방1동,1159010900,신대방동,1159010900106930015,1,대지,693,15,서울특별시 동작구 신대방동 693-15,115903118027,서울특별시 동작구 대림로,19,,1159010900106930015003078,명칭없음,서울특별시 동작구 대림로 19,156854,07073,,1,,126.911059119572,37.4870089277527
MA010120220800460034,멕시칸치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11650,서초구,11650610,방배2동,1165010100,방배동,1165010100104530001,1,대지,453,1,서울특별시 서초구 방배동 453-1,116503121012,서울특별시 서초구 방배천로,44,,1165010100104530001013058,,서울특별시 서초구 방배천로 44,137818,06691,,1,,126.982713101805,37.4804547675025
MA010120220800460340,푸라닭화성향남,1호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41590,화성시,41590259,향남읍,4159025926,향남읍,4159025926114620003,1,대지,1462,3,경기도 화성시 향남읍 하길리 1462-3,415904848219,경기도 화성시 향남읍 한절이1길,13,,4159025926101830002000001,,경기도 화성시 향남읍 한절이1길 13,445938,18606,,1,,126.914587757034,37.1172263249099
MA010120220800450049,박상욱,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560650,신길3동,1156013200,신길동,1156013200149450000,1,대지,4945,,서울특별시 영등포구 신길동 4945,115603000023,서울특별시 영등포구 가마산로,442,,1156013200103290094000002,래미안영등포프레비뉴,서울특별시 영등포구 가마산로 442,150053,07395,,지,,126.909669174217,37.5051090925175
MA010120220800450103,미쳐버린파닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,11590530,상도1동,1159010200,상도동,1159010200105090002,1,대지,509,2,서울특별시 동작구 상도동 509-2,115903119004,서울특별시 동작구 사당로,56,,1159010200105090002020086,,서울특별시 동작구 사당로 56,156881,07027,,1,,126.960568501212,37.4945772574993
MA010120220800455487,카피쿡,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26110,중구,26110510,중앙동,2611010600,중앙동3가,2611010600100110001,1,대지,11,1,부산광역시 중구 중앙동3가 11-1,261103125007,부산광역시 중구 해관로,51,2,2611010600100110001000001,,부산광역시 중구 해관로 51-2,600013,48931,,1,,129.035391142645,35.1035863578307
MA010120220800460884,통닭포차,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28237,부평구,28237660,부개2동,2823710700,부개동,2823710700104940000,1,대지,494,,인천광역시 부평구 부개동 494,282374262512,인천광역시 부평구 수변로52번길,6,,2823710700104940000101764,성일아파트,인천광역시 부평구 수변로52번길 6,403724,21402,,,,126.741736593303,37.4904001910664
MA010120220800460907,비비큐대연,제일점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26290,남구,26290560,대연6동,2629010600,대연동,2629010600118020012,1,대지,1802,12,부산광역시 남구 대연동 1802-12,262903129046,부산광역시 남구 진남로,108,,2629010600118020012007484,일부호,부산광역시 남구 진남로 108,608819,48450,,1,,129.083440086179,35.138347723069
MA010120220800460977,조선의옛날통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,31,울산광역시,31710,울주군,31710256,온양읍,3171025621,온양읍,3171025621104990014,1,대지,499,14,울산광역시 울주군 온양읍 발리 499-14,317104319398,울산광역시 울주군 온양읍 보곡2길,30,34,3171025621104990014000001,,울산광역시 울주군 온양읍 보곡2길 30-34,689904,44976,,1,,129.292665417213,35.4097374525979
MA010120220800451142,이수통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680656,도곡2동,1168011800,도곡동,1168011800104170000,1,대지,417,,서울특별시 강남구 도곡동 417,116804166176,서울특별시 강남구 논현로38길,36,,1168011800104170000000932,,서울특별시 강남구 논현로38길 36,135854,06296,,1,,127.044706992918,37.4855022325919
MA010120220800476370,처갓집양념치킨,가양점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11500,강서구,11500604,가양2동,1150010400,가양동,1150010400114750000,1,대지,1475,,서울특별시 강서구 가양동 1475,115003115013,서울특별시 강서구 허준로,139,,1150010400114750000009552,강변아파트,서울특별시 강서구 허준로 139,157743,07525,,,,126.856274904334,37.5646122990547
MA010120220800456054,굽네치킨산본1동점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41410,군포시,41410540,산본1동,4141010400,산본동,4141010400102390001,1,대지,239,1,경기도 군포시 산본동 239-1,414104400072,경기도 군포시 군포로745번길,45,,4141010400102390001008668,,경기도 군포시 군포로745번길 45,435842,15811,,1,,126.940606272651,37.3701205313746
MA010120220800365336,호치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56219,기타 주점업,11,서울특별시,11560,영등포구,11560620,양평2동,1156012800,양평동4가,1156012800101150000,1,대지,115,,서울특별시 영등포구 양평동4가 115,115603118017,서울특별시 영등포구 양평로,118,1,1156012800101150000019518,,서울특별시 영등포구 양평로 118-1,150867,07206,,1,,126.894536039237,37.537766899841
MA010120220800365491,네네치킨영등포,푸르지오점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010800,영등포동7가,1156010800100460001,1,대지,46,1,서울특별시 영등포구 영등포동7가 46-1,115603118016,서울특별시 영등포구 양산로,177,,1156010800100460001033481,경남아파트,서울특별시 영등포구 양산로 177,150799,07244,,,,126.903152320547,37.5245115453127
MA010120220800334585,오븐마루,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100500000,1,대지,50,,서울특별시 영등포구 여의도동 50,115603118001,서울특별시 영등포구 63로,45,,1156011000100500000031272,시범아파트,서울특별시 영등포구 63로 45,150761,07344,,,,126.939095655793,37.5207963892524
